filename,width,height,class,xmin,ymin,xmax,ymax
apple--303-_jpg.rf.3cd94b2901fd9e9443e6c4e4cbcc49c9.jpg,259,195,apple,153,2,197,38
apple--303-_jpg.rf.3cd94b2901fd9e9443e6c4e4cbcc49c9.jpg,259,195,apple,173,25,224,60
apple--303-_jpg.rf.3cd94b2901fd9e9443e6c4e4cbcc49c9.jpg,259,195,apple,192,48,245,94
damaged_apple--235-_jpg.rf.3e1eeb298bbcbf1219a262e1272fd378.jpg,252,200,damaged_apple,60,33,199,170
damaged_apple--201-_jpg.rf.3d5cf884bbaf705c31dfd4d29695c988.jpg,254,199,damaged_apple,122,41,210,123
damaged_apple--283-_jpg.rf.3c2388782d6068ef9989531faed99737.jpg,275,183,damaged_apple,41,4,222,173
damaged_apple--246-_jpg.rf.404dda8c21c5f10197381579a00b6dc1.jpg,275,183,apple,3,92,82,161
damaged_apple--246-_jpg.rf.404dda8c21c5f10197381579a00b6dc1.jpg,275,183,apple,72,135,135,182
damaged_apple--246-_jpg.rf.404dda8c21c5f10197381579a00b6dc1.jpg,275,183,apple,178,105,264,180
damaged_apple--246-_jpg.rf.404dda8c21c5f10197381579a00b6dc1.jpg,275,183,apple,18,28,94,96
damaged_apple--246-_jpg.rf.404dda8c21c5f10197381579a00b6dc1.jpg,275,183,damaged_apple,107,65,196,153
apple--191-_jpg.rf.400de796a460b3c26bc7a8ba01b7cfba.jpg,275,183,apple,36,56,145,168
apple--191-_jpg.rf.400de796a460b3c26bc7a8ba01b7cfba.jpg,275,183,apple,76,10,158,80
apple--191-_jpg.rf.400de796a460b3c26bc7a8ba01b7cfba.jpg,275,183,apple,152,33,260,135
damaged_apple--92-_jpg.rf.3c2e928fac1ccaa908b9e89c74b5e294.jpg,262,192,apple,95,0,227,133
apple--131-_jpg.rf.40b852a3fe43d2f4b515174629a552b9.jpg,275,183,apple,20,35,54,63
apple--131-_jpg.rf.40b852a3fe43d2f4b515174629a552b9.jpg,275,183,apple,12,77,52,112
apple--131-_jpg.rf.40b852a3fe43d2f4b515174629a552b9.jpg,275,183,apple,40,116,84,156
apple--131-_jpg.rf.40b852a3fe43d2f4b515174629a552b9.jpg,275,183,apple,56,49,90,79
apple--131-_jpg.rf.40b852a3fe43d2f4b515174629a552b9.jpg,275,183,apple,86,73,125,113
apple--131-_jpg.rf.40b852a3fe43d2f4b515174629a552b9.jpg,275,183,apple,66,10,94,42
apple--131-_jpg.rf.40b852a3fe43d2f4b515174629a552b9.jpg,275,183,apple,99,31,128,61
apple--131-_jpg.rf.40b852a3fe43d2f4b515174629a552b9.jpg,275,183,apple,113,116,153,156
apple--131-_jpg.rf.40b852a3fe43d2f4b515174629a552b9.jpg,275,183,apple,132,53,162,85
apple--131-_jpg.rf.40b852a3fe43d2f4b515174629a552b9.jpg,275,183,apple,159,77,196,115
apple--131-_jpg.rf.40b852a3fe43d2f4b515174629a552b9.jpg,275,183,apple,186,111,226,154
apple--131-_jpg.rf.40b852a3fe43d2f4b515174629a552b9.jpg,275,183,apple,227,84,270,119
apple--131-_jpg.rf.40b852a3fe43d2f4b515174629a552b9.jpg,275,183,apple,201,57,235,88
apple--131-_jpg.rf.40b852a3fe43d2f4b515174629a552b9.jpg,275,183,apple,134,10,165,39
apple--131-_jpg.rf.40b852a3fe43d2f4b515174629a552b9.jpg,275,183,apple,170,27,198,61
apple--131-_jpg.rf.40b852a3fe43d2f4b515174629a552b9.jpg,275,183,apple,205,12,237,40
apple--131-_jpg.rf.40b852a3fe43d2f4b515174629a552b9.jpg,275,183,apple,233,31,262,63
damaged_apple--256-_jpg.rf.409fcb578db60f598bb331e549621d8d.jpg,332,152,damaged_apple,5,31,125,146
damaged_apple--256-_jpg.rf.409fcb578db60f598bb331e549621d8d.jpg,332,152,damaged_apple,124,34,216,142
damaged_apple--256-_jpg.rf.409fcb578db60f598bb331e549621d8d.jpg,332,152,damaged_apple,219,39,324,145
apple--123-_jpg.rf.3816b5f30e45ac9a89f4ebb91b6d28ac.jpg,275,183,apple,29,33,137,153
apple--123-_jpg.rf.3816b5f30e45ac9a89f4ebb91b6d28ac.jpg,275,183,apple,139,46,251,161
damaged_apple--257-_jpg.rf.41096b386fd433094624ef5a9989ac3b.jpg,310,163,damaged_apple,78,14,214,144
damaged_apple--171-_jpg.rf.3c0b4ee96fb503a390a6c64a6fb5ef64.jpg,275,183,damaged_apple,48,93,110,152
damaged_apple--171-_jpg.rf.3c0b4ee96fb503a390a6c64a6fb5ef64.jpg,275,183,damaged_apple,110,91,181,160
damaged_apple--171-_jpg.rf.3c0b4ee96fb503a390a6c64a6fb5ef64.jpg,275,183,damaged_apple,173,107,240,164
damaged_apple--171-_jpg.rf.3c0b4ee96fb503a390a6c64a6fb5ef64.jpg,275,183,damaged_apple,161,82,225,114
apple--353-_jpg.rf.4438deb6008f79f54dfa72471453b390.jpg,268,188,apple,30,38,64,73
apple--353-_jpg.rf.4438deb6008f79f54dfa72471453b390.jpg,268,188,apple,55,31,89,58
apple--353-_jpg.rf.4438deb6008f79f54dfa72471453b390.jpg,268,188,apple,54,50,89,75
apple--353-_jpg.rf.4438deb6008f79f54dfa72471453b390.jpg,268,188,apple,14,124,43,153
apple--353-_jpg.rf.4438deb6008f79f54dfa72471453b390.jpg,268,188,apple,26,138,59,163
apple--353-_jpg.rf.4438deb6008f79f54dfa72471453b390.jpg,268,188,apple,58,143,89,171
apple--353-_jpg.rf.4438deb6008f79f54dfa72471453b390.jpg,268,188,apple,95,74,128,108
apple--353-_jpg.rf.4438deb6008f79f54dfa72471453b390.jpg,268,188,apple,77,103,111,130
apple--353-_jpg.rf.4438deb6008f79f54dfa72471453b390.jpg,268,188,apple,116,106,153,130
apple--353-_jpg.rf.4438deb6008f79f54dfa72471453b390.jpg,268,188,apple,129,91,167,119
apple--353-_jpg.rf.4438deb6008f79f54dfa72471453b390.jpg,268,188,apple,133,14,190,58
apple--353-_jpg.rf.4438deb6008f79f54dfa72471453b390.jpg,268,188,apple,162,115,224,171
apple--353-_jpg.rf.4438deb6008f79f54dfa72471453b390.jpg,268,188,apple,193,105,250,154
damaged_apple--334-_jpg.rf.3f2b6bc98a221ba2336d975e949d7b0f.jpg,276,182,damaged_apple,68,43,212,167
damaged_apple--197-_jpg.rf.41b83e056b2a968a77cd8ce703756ec0.jpg,270,187,damaged_apple,51,24,153,120
damaged_apple--294-_jpg.rf.4123ba4decb6ca3761b265a508031212.jpg,276,182,damaged_apple,34,68,160,173
damaged_apple--123-_jpg.rf.41cb4ddcf0fd2a6ac5ee67df12955b14.jpg,275,183,damaged_apple,62,26,214,166
damaged_apple--320-_jpg.rf.44ea65b3a1ec2667328d005dee9a6d2c.jpg,275,183,damaged_apple,54,33,203,177
apple--316-_jpg.rf.4525ba864f3b972d222fda810e583c4e.jpg,263,192,apple,0,2,40,47
apple--316-_jpg.rf.4525ba864f3b972d222fda810e583c4e.jpg,263,192,apple,48,39,101,94
apple--316-_jpg.rf.4525ba864f3b972d222fda810e583c4e.jpg,263,192,apple,30,158,75,174
apple--316-_jpg.rf.4525ba864f3b972d222fda810e583c4e.jpg,263,192,apple,0,129,15,170
apple--316-_jpg.rf.4525ba864f3b972d222fda810e583c4e.jpg,263,192,apple,120,10,177,61
apple--316-_jpg.rf.4525ba864f3b972d222fda810e583c4e.jpg,263,192,apple,140,78,194,120
apple--316-_jpg.rf.4525ba864f3b972d222fda810e583c4e.jpg,263,192,apple,135,132,177,171
apple--316-_jpg.rf.4525ba864f3b972d222fda810e583c4e.jpg,263,192,apple,175,111,234,163
apple--316-_jpg.rf.4525ba864f3b972d222fda810e583c4e.jpg,263,192,apple,193,54,255,115
apple--316-_jpg.rf.4525ba864f3b972d222fda810e583c4e.jpg,263,192,damaged_apple,191,0,251,42
damaged_apple--90-_jpg.rf.464c7e5d02500afd7f16db69b717f509.jpg,275,183,apple,116,69,167,137
damaged_apple--90-_jpg.rf.464c7e5d02500afd7f16db69b717f509.jpg,275,183,apple,138,58,182,93
damaged_apple--90-_jpg.rf.464c7e5d02500afd7f16db69b717f509.jpg,275,183,apple,48,68,108,120
apple--224-_jpg.rf.48caaf64da9a3ff0214afcf768f115f0.jpg,194,259,apple,13,26,93,105
apple--224-_jpg.rf.48caaf64da9a3ff0214afcf768f115f0.jpg,194,259,apple,86,38,175,126
apple--224-_jpg.rf.48caaf64da9a3ff0214afcf768f115f0.jpg,194,259,apple,28,96,115,172
apple--224-_jpg.rf.48caaf64da9a3ff0214afcf768f115f0.jpg,194,259,apple,107,112,177,176
apple--224-_jpg.rf.48caaf64da9a3ff0214afcf768f115f0.jpg,194,259,apple,70,163,154,251
apple--335-_jpg.rf.43f1c9d45c0ab408e099f5fd4f8002ae.jpg,259,194,apple,11,151,82,193
apple--335-_jpg.rf.43f1c9d45c0ab408e099f5fd4f8002ae.jpg,259,194,apple,152,77,224,142
apple--335-_jpg.rf.43f1c9d45c0ab408e099f5fd4f8002ae.jpg,259,194,apple,126,90,180,140
apple--335-_jpg.rf.43f1c9d45c0ab408e099f5fd4f8002ae.jpg,259,194,apple,160,7,224,58
apple--335-_jpg.rf.43f1c9d45c0ab408e099f5fd4f8002ae.jpg,259,194,apple,196,34,256,87
apple--335-_jpg.rf.43f1c9d45c0ab408e099f5fd4f8002ae.jpg,259,194,apple,229,106,258,164
apple--284-_jpg.rf.46b5dabdfb4e5cd62c8c390b7e09e894.jpg,225,225,apple,162,100,225,211
apple--284-_jpg.rf.46b5dabdfb4e5cd62c8c390b7e09e894.jpg,225,225,apple,54,40,153,129
damaged_apple--311-_jpg.rf.46c961e49a9eab7d5439d4697a143dde.jpg,262,193,apple,62,123,111,163
damaged_apple--311-_jpg.rf.46c961e49a9eab7d5439d4697a143dde.jpg,262,193,damaged_apple,60,46,114,97
apple--190-_jpg.rf.496890c3aa598547eca023e68726bb95.jpg,275,183,apple,135,73,183,126
apple--190-_jpg.rf.496890c3aa598547eca023e68726bb95.jpg,275,183,apple,78,81,132,133
apple--190-_jpg.rf.496890c3aa598547eca023e68726bb95.jpg,275,183,apple,21,93,77,153
apple--190-_jpg.rf.496890c3aa598547eca023e68726bb95.jpg,275,183,apple,50,53,92,98
apple--190-_jpg.rf.496890c3aa598547eca023e68726bb95.jpg,275,183,apple,4,13,54,57
apple--190-_jpg.rf.496890c3aa598547eca023e68726bb95.jpg,275,183,apple,12,55,51,95
apple--190-_jpg.rf.496890c3aa598547eca023e68726bb95.jpg,275,183,apple,71,12,123,61
apple--190-_jpg.rf.496890c3aa598547eca023e68726bb95.jpg,275,183,apple,118,37,167,77
apple--190-_jpg.rf.496890c3aa598547eca023e68726bb95.jpg,275,183,apple,41,1,102,43
damaged_apple--68-_jpg.rf.4b0e944afee472300c801943ad35c057.jpg,259,194,damaged_apple,51,8,222,181
damaged_apple--304-_jpg.rf.4823f41a206fb302858fcfeb02d92624.jpg,183,276,damaged_apple,64,70,153,144
damaged_apple--304-_jpg.rf.4823f41a206fb302858fcfeb02d92624.jpg,183,276,damaged_apple,5,46,71,111
damaged_apple--304-_jpg.rf.4823f41a206fb302858fcfeb02d92624.jpg,183,276,damaged_apple,114,11,177,64
apple--324-_jpg.rf.4504078a2c71c83f1fa01fbf24227e58.jpg,275,183,apple,8,117,51,153
apple--324-_jpg.rf.4504078a2c71c83f1fa01fbf24227e58.jpg,275,183,apple,37,129,74,167
apple--324-_jpg.rf.4504078a2c71c83f1fa01fbf24227e58.jpg,275,183,apple,79,130,120,167
apple--324-_jpg.rf.4504078a2c71c83f1fa01fbf24227e58.jpg,275,183,apple,6,161,40,182
apple--324-_jpg.rf.4504078a2c71c83f1fa01fbf24227e58.jpg,275,183,apple,50,88,94,130
apple--324-_jpg.rf.4504078a2c71c83f1fa01fbf24227e58.jpg,275,183,apple,16,88,55,116
apple--324-_jpg.rf.4504078a2c71c83f1fa01fbf24227e58.jpg,275,183,apple,97,94,138,131
apple--324-_jpg.rf.4504078a2c71c83f1fa01fbf24227e58.jpg,275,183,apple,125,107,174,150
apple--324-_jpg.rf.4504078a2c71c83f1fa01fbf24227e58.jpg,275,183,apple,102,64,149,99
apple--324-_jpg.rf.4504078a2c71c83f1fa01fbf24227e58.jpg,275,183,apple,109,152,163,181
apple--90-_jpg.rf.4a32ca85f834df0efd0380e3eb06d4a7.jpg,376,134,apple,8,32,77,97
apple--90-_jpg.rf.4a32ca85f834df0efd0380e3eb06d4a7.jpg,376,134,apple,86,37,148,103
apple--90-_jpg.rf.4a32ca85f834df0efd0380e3eb06d4a7.jpg,376,134,apple,155,34,223,101
apple--90-_jpg.rf.4a32ca85f834df0efd0380e3eb06d4a7.jpg,376,134,apple,230,34,296,99
apple--90-_jpg.rf.4a32ca85f834df0efd0380e3eb06d4a7.jpg,376,134,damaged_apple,300,33,369,98
damaged_apple--243-_jpg.rf.432c0b615b129b95cd99aa5e9d137fd1.jpg,275,183,damaged_apple,8,93,87,165
damaged_apple--243-_jpg.rf.432c0b615b129b95cd99aa5e9d137fd1.jpg,275,183,damaged_apple,11,40,83,94
damaged_apple--243-_jpg.rf.432c0b615b129b95cd99aa5e9d137fd1.jpg,275,183,damaged_apple,93,68,168,134
damaged_apple--243-_jpg.rf.432c0b615b129b95cd99aa5e9d137fd1.jpg,275,183,damaged_apple,154,94,223,158
damaged_apple--243-_jpg.rf.432c0b615b129b95cd99aa5e9d137fd1.jpg,275,183,damaged_apple,118,26,201,89
damaged_apple--243-_jpg.rf.432c0b615b129b95cd99aa5e9d137fd1.jpg,275,183,damaged_apple,221,25,272,95
apple--164-_jpg.rf.45e40effdc38233cefde4d8670f4a24b.jpg,225,225,apple,25,28,147,118
apple--164-_jpg.rf.45e40effdc38233cefde4d8670f4a24b.jpg,225,225,damaged_apple,68,76,199,189
damaged_apple--190-_jpg.rf.47125112d36a54661114ac3a7f4e0ad3.jpg,266,189,apple,16,50,87,124
damaged_apple--190-_jpg.rf.47125112d36a54661114ac3a7f4e0ad3.jpg,266,189,apple,172,67,250,138
damaged_apple--190-_jpg.rf.47125112d36a54661114ac3a7f4e0ad3.jpg,266,189,damaged_apple,91,62,168,133
damaged_apple--117-_jpg.rf.439172529bc532df7c653a81c38e3f1f.jpg,259,194,damaged_apple,36,87,98,145
damaged_apple--117-_jpg.rf.439172529bc532df7c653a81c38e3f1f.jpg,259,194,damaged_apple,103,37,255,181
apple--232-_jpg.rf.4af4a95555a5caef0cdbeb0c1fd55d23.jpg,275,183,apple,72,37,209,168
apple--275-_jpg.rf.48e55702e8b18fe96cf596f071237946.jpg,275,183,apple,86,27,190,130
apple--7-_jpg.rf.46748efed2d08ed647ff165162c52460.jpg,183,276,apple,0,0,183,276
damaged_apple--6-_jpg.rf.4ac4381e3a384bf91fec2f0592232193.jpg,300,168,damaged_apple,6,102,55,155
damaged_apple--6-_jpg.rf.4ac4381e3a384bf91fec2f0592232193.jpg,300,168,damaged_apple,179,97,232,155
damaged_apple--6-_jpg.rf.4ac4381e3a384bf91fec2f0592232193.jpg,300,168,damaged_apple,248,12,296,72
damaged_apple--6-_jpg.rf.4ac4381e3a384bf91fec2f0592232193.jpg,300,168,damaged_apple,236,102,290,162
apple--331-_jpg.rf.4cb51cb77232df91db3eff92dcb56220.jpg,284,177,apple,0,121,60,176
apple--331-_jpg.rf.4cb51cb77232df91db3eff92dcb56220.jpg,284,177,apple,2,73,70,130
apple--331-_jpg.rf.4cb51cb77232df91db3eff92dcb56220.jpg,284,177,apple,2,26,67,81
apple--331-_jpg.rf.4cb51cb77232df91db3eff92dcb56220.jpg,284,177,apple,69,29,145,86
apple--331-_jpg.rf.4cb51cb77232df91db3eff92dcb56220.jpg,284,177,apple,71,84,155,142
apple--331-_jpg.rf.4cb51cb77232df91db3eff92dcb56220.jpg,284,177,apple,65,130,147,176
apple--331-_jpg.rf.4cb51cb77232df91db3eff92dcb56220.jpg,284,177,apple,159,83,228,147
apple--331-_jpg.rf.4cb51cb77232df91db3eff92dcb56220.jpg,284,177,apple,152,136,230,175
apple--331-_jpg.rf.4cb51cb77232df91db3eff92dcb56220.jpg,284,177,apple,233,134,283,172
apple--331-_jpg.rf.4cb51cb77232df91db3eff92dcb56220.jpg,284,177,apple,231,74,283,134
apple--331-_jpg.rf.4cb51cb77232df91db3eff92dcb56220.jpg,284,177,apple,150,32,222,90
apple--331-_jpg.rf.4cb51cb77232df91db3eff92dcb56220.jpg,284,177,apple,221,25,281,83
apple--331-_jpg.rf.4cb51cb77232df91db3eff92dcb56220.jpg,284,177,apple,1,2,74,42
apple--331-_jpg.rf.4cb51cb77232df91db3eff92dcb56220.jpg,284,177,apple,70,0,142,35
apple--331-_jpg.rf.4cb51cb77232df91db3eff92dcb56220.jpg,284,177,apple,148,1,215,38
apple--331-_jpg.rf.4cb51cb77232df91db3eff92dcb56220.jpg,284,177,apple,211,0,281,32
damaged_apple--308-_jpg.rf.505c6659c8f272ddeb011c141931a73f.jpg,259,194,damaged_apple,202,1,256,47
apple--158-_jpg.rf.511939a57369cbec2be64fc1aea7b1f1.jpg,225,225,apple,7,27,192,202
damaged_apple--262-_jpg.rf.4e926d09faba85b1da2d16878567e84a.jpg,260,194,apple,159,153,236,192
damaged_apple--262-_jpg.rf.4e926d09faba85b1da2d16878567e84a.jpg,260,194,apple,98,110,169,178
damaged_apple--262-_jpg.rf.4e926d09faba85b1da2d16878567e84a.jpg,260,194,damaged_apple,27,19,113,100
damaged_apple--262-_jpg.rf.4e926d09faba85b1da2d16878567e84a.jpg,260,194,damaged_apple,110,18,171,72
damaged_apple--262-_jpg.rf.4e926d09faba85b1da2d16878567e84a.jpg,260,194,damaged_apple,159,85,229,151
damaged_apple--49-_jpg.rf.509f0e5fbdcaa2631163d0f2886426b7.jpg,268,188,damaged_apple,25,36,157,172
apple--198-_jpg.rf.4ef4dd6bd00ff3bcfd4c369619f02eea.jpg,183,275,apple,47,106,170,238
apple--198-_jpg.rf.4ef4dd6bd00ff3bcfd4c369619f02eea.jpg,183,275,apple,98,51,182,133
damaged_apple--13-_jpg.rf.44fd493a468851c3745069eb9081af9c.jpg,219,231,damaged_apple,28,34,155,178
apple--34-_jpg.rf.53648d141dcc9165278ed44d6cffbdc4.jpg,183,276,apple,105,127,143,143
apple--34-_jpg.rf.53648d141dcc9165278ed44d6cffbdc4.jpg,183,276,apple,66,136,70,139
apple--34-_jpg.rf.53648d141dcc9165278ed44d6cffbdc4.jpg,183,276,apple,63,136,91,146
apple--34-_jpg.rf.53648d141dcc9165278ed44d6cffbdc4.jpg,183,276,apple,150,139,173,164
apple--34-_jpg.rf.53648d141dcc9165278ed44d6cffbdc4.jpg,183,276,apple,28,144,58,159
apple--34-_jpg.rf.53648d141dcc9165278ed44d6cffbdc4.jpg,183,276,apple,70,146,99,161
apple--34-_jpg.rf.53648d141dcc9165278ed44d6cffbdc4.jpg,183,276,apple,93,161,120,185
apple--34-_jpg.rf.53648d141dcc9165278ed44d6cffbdc4.jpg,183,276,apple,25,166,58,183
apple--34-_jpg.rf.53648d141dcc9165278ed44d6cffbdc4.jpg,183,276,apple,68,167,89,191
damaged_apple--314-_jpg.rf.5399dbd7b34068b73a527e73d571dd29.jpg,280,180,apple,74,71,182,170
damaged_apple--314-_jpg.rf.5399dbd7b34068b73a527e73d571dd29.jpg,280,180,damaged_apple,182,78,273,168
apple--50-_jpg.rf.50ad1cd6ed2df19f5683771b5cb3a0ec.jpg,271,186,apple,162,36,253,141
apple--50-_jpg.rf.50ad1cd6ed2df19f5683771b5cb3a0ec.jpg,271,186,apple,18,45,122,144
apple--355-_jpg.rf.54792b229ee88873a8734c9948cfc6b9.jpg,250,202,apple,2,30,144,187
apple--355-_jpg.rf.54792b229ee88873a8734c9948cfc6b9.jpg,250,202,apple,125,59,249,191
apple--355-_jpg.rf.54792b229ee88873a8734c9948cfc6b9.jpg,250,202,apple,141,14,249,85
apple--348-_jpg.rf.537889bd03b7877c4af91b2b272a16fa.jpg,225,224,apple,11,84,79,139
apple--348-_jpg.rf.537889bd03b7877c4af91b2b272a16fa.jpg,225,224,apple,72,72,147,131
apple--348-_jpg.rf.537889bd03b7877c4af91b2b272a16fa.jpg,225,224,apple,84,137,158,207
apple--348-_jpg.rf.537889bd03b7877c4af91b2b272a16fa.jpg,225,224,apple,145,86,208,143
apple--348-_jpg.rf.537889bd03b7877c4af91b2b272a16fa.jpg,225,224,apple,76,15,132,61
apple--348-_jpg.rf.537889bd03b7877c4af91b2b272a16fa.jpg,225,224,apple,54,134,92,179
apple--348-_jpg.rf.537889bd03b7877c4af91b2b272a16fa.jpg,225,224,apple,37,56,92,92
apple--348-_jpg.rf.537889bd03b7877c4af91b2b272a16fa.jpg,225,224,apple,120,58,167,99
damaged_apple--154-_jpg.rf.50d51018fd07131bfd252f2211af23f9.jpg,194,259,damaged_apple,100,183,181,257
damaged_apple--154-_jpg.rf.50d51018fd07131bfd252f2211af23f9.jpg,194,259,damaged_apple,28,102,129,184
damaged_apple--154-_jpg.rf.50d51018fd07131bfd252f2211af23f9.jpg,194,259,damaged_apple,5,173,74,256
damaged_apple--154-_jpg.rf.50d51018fd07131bfd252f2211af23f9.jpg,194,259,damaged_apple,85,55,141,113
damaged_apple--154-_jpg.rf.50d51018fd07131bfd252f2211af23f9.jpg,194,259,damaged_apple,124,67,187,129
damaged_apple--154-_jpg.rf.50d51018fd07131bfd252f2211af23f9.jpg,194,259,damaged_apple,113,2,192,61
apple--271-_jpg.rf.55c1c6a5b1b4b1ca7e1c3a318b123ea4.jpg,265,190,apple,109,20,187,76
apple--271-_jpg.rf.55c1c6a5b1b4b1ca7e1c3a318b123ea4.jpg,265,190,apple,157,35,239,116
apple--271-_jpg.rf.55c1c6a5b1b4b1ca7e1c3a318b123ea4.jpg,265,190,apple,76,72,147,117
damaged_apple--155-_jpg.rf.5444bfe417c7d49aa1293d5e193a89a9.jpg,275,183,damaged_apple,137,45,224,129
damaged_apple--223-_jpg.rf.4b8728f758f2a30eeb581c26fd2ea377.jpg,275,183,apple,7,107,72,175
damaged_apple--223-_jpg.rf.4b8728f758f2a30eeb581c26fd2ea377.jpg,275,183,apple,29,65,83,111
damaged_apple--223-_jpg.rf.4b8728f758f2a30eeb581c26fd2ea377.jpg,275,183,apple,75,89,140,153
damaged_apple--223-_jpg.rf.4b8728f758f2a30eeb581c26fd2ea377.jpg,275,183,apple,89,41,150,92
damaged_apple--223-_jpg.rf.4b8728f758f2a30eeb581c26fd2ea377.jpg,275,183,damaged_apple,136,71,204,132
damaged_apple--14-_jpg.rf.553ad55e21526aa1b7c20e68bc3e08f2.jpg,266,189,damaged_apple,62,47,176,148
apple--145-_jpg.rf.57f08d3b1d53b8f9373cda75580b45c4.jpg,308,164,apple,46,5,140,96
apple--145-_jpg.rf.57f08d3b1d53b8f9373cda75580b45c4.jpg,308,164,apple,106,30,209,137
apple--145-_jpg.rf.57f08d3b1d53b8f9373cda75580b45c4.jpg,308,164,apple,141,1,246,74
apple--109-_jpg.rf.55533bf7b48488f39777c33131b06b77.jpg,275,183,apple,90,73,160,131
apple--109-_jpg.rf.55533bf7b48488f39777c33131b06b77.jpg,275,183,apple,0,107,40,147
apple--109-_jpg.rf.55533bf7b48488f39777c33131b06b77.jpg,275,183,apple,32,101,103,164
apple--109-_jpg.rf.55533bf7b48488f39777c33131b06b77.jpg,275,183,apple,209,111,273,159
apple--109-_jpg.rf.55533bf7b48488f39777c33131b06b77.jpg,275,183,apple,158,116,214,161
apple--109-_jpg.rf.55533bf7b48488f39777c33131b06b77.jpg,275,183,apple,101,126,161,168
apple--109-_jpg.rf.55533bf7b48488f39777c33131b06b77.jpg,275,183,apple,0,142,43,183
apple--109-_jpg.rf.55533bf7b48488f39777c33131b06b77.jpg,275,183,apple,234,160,275,183
apple--109-_jpg.rf.55533bf7b48488f39777c33131b06b77.jpg,275,183,apple,205,160,237,183
apple--109-_jpg.rf.55533bf7b48488f39777c33131b06b77.jpg,275,183,apple,41,164,116,183
apple--109-_jpg.rf.55533bf7b48488f39777c33131b06b77.jpg,275,183,apple,136,166,223,183
apple--109-_jpg.rf.55533bf7b48488f39777c33131b06b77.jpg,275,183,apple,89,56,160,101
apple--109-_jpg.rf.55533bf7b48488f39777c33131b06b77.jpg,275,183,apple,43,58,86,101
apple--109-_jpg.rf.55533bf7b48488f39777c33131b06b77.jpg,275,183,apple,165,43,241,117
apple--109-_jpg.rf.55533bf7b48488f39777c33131b06b77.jpg,275,183,apple,0,52,55,109
apple--109-_jpg.rf.55533bf7b48488f39777c33131b06b77.jpg,275,183,apple,0,56,14,115
apple--109-_jpg.rf.55533bf7b48488f39777c33131b06b77.jpg,275,183,apple,250,61,275,126
apple--317-_jpg.rf.55ce8c8623d22307cf735340ff3681fa.jpg,276,182,apple,49,46,150,162
damaged_apple--228-_jpg.rf.55c5e613cacc92cccbf8f88404e2ca41.jpg,259,194,damaged_apple,103,18,206,110
apple--253-_jpg.rf.526a4daf1b4be76410d8420587ea1196.jpg,183,275,apple,84,4,142,23
apple--253-_jpg.rf.526a4daf1b4be76410d8420587ea1196.jpg,183,275,apple,59,159,132,231
apple--253-_jpg.rf.526a4daf1b4be76410d8420587ea1196.jpg,183,275,apple,4,42,67,94
apple--33-_jpg.rf.5154f7f901718ac1d0643aaa1c7a21bd.jpg,275,183,apple,37,76,104,142
apple--33-_jpg.rf.5154f7f901718ac1d0643aaa1c7a21bd.jpg,275,183,apple,178,87,248,149
apple--33-_jpg.rf.5154f7f901718ac1d0643aaa1c7a21bd.jpg,275,183,apple,115,99,178,156
apple--33-_jpg.rf.5154f7f901718ac1d0643aaa1c7a21bd.jpg,275,183,apple,114,40,182,87
damaged_apple--133-_jpg.rf.564c36d1e3777ede4b78d313f8b115ff.jpg,275,183,damaged_apple,1,39,168,174
damaged_apple--133-_jpg.rf.564c36d1e3777ede4b78d313f8b115ff.jpg,275,183,damaged_apple,145,3,274,147
apple--2-_jpg.rf.5ba85da1b09f9553be12ebfe122ee71f.jpg,225,225,apple,1,58,119,190
apple--2-_jpg.rf.5ba85da1b09f9553be12ebfe122ee71f.jpg,225,225,apple,80,39,180,122
apple--2-_jpg.rf.5ba85da1b09f9553be12ebfe122ee71f.jpg,225,225,damaged_apple,117,83,224,192
damaged_apple--341-_jpg.rf.53056a2ed9b4c9702c7492026a4ccda4.jpg,275,183,damaged_apple,47,16,115,78
damaged_apple--341-_jpg.rf.53056a2ed9b4c9702c7492026a4ccda4.jpg,275,183,damaged_apple,72,69,156,146
damaged_apple--341-_jpg.rf.53056a2ed9b4c9702c7492026a4ccda4.jpg,275,183,damaged_apple,130,19,216,86
damaged_apple--10-_jpg.rf.582851903f60bd4b78cbcd08c679119e.jpg,258,195,damaged_apple,31,73,89,120
damaged_apple--10-_jpg.rf.582851903f60bd4b78cbcd08c679119e.jpg,258,195,damaged_apple,101,72,158,124
damaged_apple--10-_jpg.rf.582851903f60bd4b78cbcd08c679119e.jpg,258,195,damaged_apple,173,70,223,120
damaged_apple--10-_jpg.rf.582851903f60bd4b78cbcd08c679119e.jpg,258,195,damaged_apple,31,124,89,168
damaged_apple--10-_jpg.rf.582851903f60bd4b78cbcd08c679119e.jpg,258,195,damaged_apple,101,126,159,170
damaged_apple--10-_jpg.rf.582851903f60bd4b78cbcd08c679119e.jpg,258,195,damaged_apple,172,124,225,172
apple--290-_jpg.rf.5c7f6f81a594a22924b63b640471db64.jpg,135,179,apple,21,70,96,151
damaged_apple--217-_jpg.rf.59a6ebed59b45343d0f57a3f3fbf57fb.jpg,262,192,apple,121,115,185,153
damaged_apple--217-_jpg.rf.59a6ebed59b45343d0f57a3f3fbf57fb.jpg,262,192,damaged_apple,92,61,161,126
